Region,Information,2013,2014,2015
Hyvinkää,Academic degree - Higher level university degree (KO),2900.0,2995.0,3075.0
Hyvinkää,"Aged 18 or over, total (HR)",36899.0,37137.0,37308.0
Hyvinkää,Average income of inhabitants (HR),23833.0,23967.0,24344.0
Hyvinkää,Median income of inhabitants (HR),21761.0,21812.0,22008.0
Hyvinkää,Inhabitants belonging to the lowest income category (HR),6186.0,6228.0,6161.0
Hyvinkää,Inhabitants belonging to the middle income category (HR),22387.0,22700.0,22819.0
Hyvinkää,Inhabitants belonging to the highest income category (HR),8326.0,8209.0,8328.0
Hyvinkää,Accumulated purchasing power of inhabitants (HR),879422762.0,890046466.0,908207952.0
Hyvinkää,"Households, total (TE)",21970.0,22123.0,22349.0
Hyvinkää,Average size of households (TE),2.1,2.0,2.0
Hyvinkää,Average floor area per person (TE),38.4,38.6,38.9
Hyvinkää,One-person households (TE),9059.0,9200.0,9424.0
Hyvinkää,Young one-person households (TE),2032.0,2091.0,2198.0
Hyvinkää,Young couples without children (TE),984.0,993.0,998.0
Hyvinkää,Households with children (TE),5192.0,5173.0,5070.0
Hyvinkää,Households with small children (TE),1269.0,1221.0,1166.0
Hyvinkää,Households with children under school age (TE),2486.0,2466.0,2368.0
Hyvinkää,Households with school-age children (TE),2275.0,2285.0,2306.0
Hyvinkää,Households with teenagers (TE),2062.0,2039.0,1995.0
Hyvinkää,One-parent households with children (TE),1067.0,1075.0,1050.0
Hyvinkää,Adult households (TE),10745.0,10709.0,10793.0
Hyvinkää,Pensioner households (TE),6117.0,6325.0,6564.0
Hyvinkää,Households living in owner-occupied dwellings (TE),14386.0,14481.0,14521.0
Hyvinkää,Households living in rented dwellings (TE),7076.0,7310.0,7484.0
Hyvinkää,Households living in other dwellings (TE),508.0,332.0,344.0
Hyvinkää,"Households, total (TR)",21970.0,22123.0,22349.0
Hyvinkää,Average income of households (TR),39540.0,39713.0,40102.0
Hyvinkää,Median income of households (TR),32737.0,32748.0,32811.0
Hyvinkää,Households belonging to the lowest income category (TR),4671.0,4773.0,4780.0
Hyvinkää,Households belonging to the middle income category (TR),12918.0,13006.0,13180.0
Hyvinkää,Households belonging to the highest income category (TR),4381.0,4344.0,4389.0
Hyvinkää,Accumulated purchasing power of households (TR),868699654.0,878571674.0,896243528.0
Hyvinkää,Free-time residences (RA),414.0,417.0,419.0
Hyvinkää,"Buildings, total (RA)",9738.0,9844.0,9914.0
Hyvinkää,Other buildings (RA),1166.0,1181.0,1185.0
Hyvinkää,Residential buildings (RA),8572.0,8663.0,8729.0
Hyvinkää,Dwellings (RA),23540.0,23864.0,24087.0
Hyvinkää,Average floor area per dwelling (RA),77.8,77.8,77.7
Hyvinkää,Dwellings in small houses (RA),10953.0,11133.0,11210.0
Hyvinkää,Dwellings in blocks of flats (RA),12272.0,12401.0,12548.0
Hyvinkää,Other dwellings (RA),315.0,330.0,329.0
Hyvinkää,"Workplaces, total (TP)",19370.0,18906.0,19179.0
Hyvinkää,Primary production (TP),119.0,115.0,108.0
Hyvinkää,Processing (TP),5530.0,5221.0,5417.0
Hyvinkää,Services (TP),13561.0,13406.0,13494.0
Hyvinkää,"A Agriculture, forestry and fishing (TP)",119.0,115.0,108.0
Hyvinkää,B Mining and quarrying (TP),20.0,18.0,21.0
Hyvinkää,C Manufacturing (TP),3437.0,3322.0,3363.0
Hyvinkää,"D Electricity, gas, steam and air conditioning supply (TP)",27.0,28.0,28.0
Hyvinkää,"E Water supply; sewerage, waste management and remediation activities (TP)",89.0,79.0,80.0
Hyvinkää,F Construction (TP),1957.0,1774.0,1925.0
Hyvinkää,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),3247.0,3162.0,3167.0
Hyvinkää,H Transportation and storage (TP),704.0,703.0,675.0
Hyvinkää,I Accommodation and food service activities (TP),681.0,619.0,666.0
Hyvinkää,J Information and communication (TP),155.0,170.0,170.0
Hyvinkää,K Financial and insurance activities (TP),209.0,225.0,243.0
Hyvinkää,L Real estate activities (TP),159.0,161.0,168.0
Hyvinkää,"M Professional, scientific and technical activities (TP)",998.0,992.0,1002.0
Hyvinkää,N Administrative and support service activities (TP),1272.0,1374.0,1447.0
Hyvinkää,O Public administration and defence; compulsory social security (TP),453.0,470.0,505.0
Hyvinkää,P Education (TP),1046.0,1031.0,1070.0
Hyvinkää,Q Human health and social work activities (TP),3901.0,3748.0,3644.0
Hyvinkää,"R Arts, entertainment and recreation (TP)",273.0,281.0,262.0
Hyvinkää,S Other service activities (TP),412.0,419.0,416.0
Hyvinkää,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),51.0,51.0,59.0
Hyvinkää,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Hyvinkää,X Industry unknown (TP),160.0,164.0,160.0
Hyvinkää,"Inhabitants, total (PT)",46188.0,46366.0,46463.0
Hyvinkää,Employed (PT),20550.0,20295.0,20047.0
Hyvinkää,Unemployed (PT),2550.0,2746.0,2923.0
Hyvinkää,Children aged 0 to 14 (PT),7646.0,7591.0,7557.0
Hyvinkää,Students (PT),3140.0,3198.0,3171.0
Hyvinkää,Pensioners (PT),10746.0,10951.0,11222.0
Hyvinkää,Others (PT),1556.0,1585.0,1543.0
Ingå,"Inhabitants, total (HE)",5562.0,5560.0,5541.0
Ingå,Males (HE),2732.0,2746.0,2743.0
Ingå,Females (HE),2830.0,2814.0,2798.0
Ingå,Average age of inhabitants (HE),43.0,43.0,44.0
Ingå,0-2 years (HE),173.0,160.0,151.0
Ingå,3-6 years (HE),276.0,273.0,259.0
Ingå,7-12 years (HE),438.0,447.0,447.0
Ingå,13-15 years (HE),206.0,207.0,214.0
Ingå,16-17 years (HE),111.0,130.0,127.0
Ingå,18-19 years (HE),118.0,112.0,100.0
Ingå,20-24 years (HE),197.0,195.0,202.0
Ingå,25-29 years (HE),176.0,172.0,172.0
Ingå,30-34 years (HE),288.0,280.0,267.0
Ingå,35-39 years (HE),401.0,365.0,340.0
Ingå,40-44 years (HE),359.0,374.0,399.0
Ingå,45-49 years (HE),465.0,460.0,421.0
Ingå,50-54 years (HE),413.0,425.0,442.0
Ingå,55-59 years (HE),397.0,363.0,365.0
Ingå,60-64 years (HE),403.0,406.0,389.0
Ingå,65-69 years (HE),412.0,436.0,445.0
Ingå,70-74 years (HE),279.0,284.0,311.0
Ingå,75-79 years (HE),185.0,209.0,217.0
Ingå,80-84 years (HE),147.0,138.0,134.0
Ingå,85 years or over (HE),118.0,124.0,139.0
Ingå,"Aged 18 or over, total (KO)",4358.0,4343.0,4343.0
Ingå,Basic level studies (KO),1228.0,1182.0,1167.0
Ingå,"With education, total (KO)",3130.0,3161.0,3176.0
Ingå,Matriculation examination (KO),322.0,336.0,329.0
Ingå,Vocational diploma (KO),1911.0,1908.0,1919.0
Ingå,Academic degree - Lower level university degree (KO),454.0,467.0,484.0
Ingå,Academic degree - Higher level university degree (KO),443.0,450.0,444.0
Ingå,"Aged 18 or over, total (HR)",4358.0,4343.0,4343.0
Ingå,Average income of inhabitants (HR),26407.0,25642.0,26213.0
Ingå,Median income of inhabitants (HR),22473.0,22742.0,22883.0
Ingå,Inhabitants belonging to the lowest income category (HR),791.0,765.0,757.0
Ingå,Inhabitants belonging to the middle income category (HR),2355.0,2371.0,2371.0
Ingå,Inhabitants belonging to the highest income category (HR),1212.0,1207.0,1215.0
Ingå,Accumulated purchasing power of inhabitants (HR),115082346.0,111361857.0,113843189.0
Ingå,"Households, total (TE)",2384.0,2381.0,2386.0
Ingå,Average size of households (TE),2.3,2.3,2.3
Ingå,Average floor area per person (TE),47.7,47.4,48.0
Ingå,One-person households (TE),767.0,765.0,779.0
Ingå,Young one-person households (TE),79.0,74.0,76.0
Ingå,Young couples without children (TE),42.0,40.0,39.0
Ingå,Households with children (TE),645.0,641.0,627.0
Ingå,Households with small children (TE),149.0,144.0,136.0
Ingå,Households with children under school age (TE),304.0,296.0,280.0
Ingå,Households with school-age children (TE),318.0,323.0,325.0
Ingå,Households with teenagers (TE),242.0,257.0,259.0
Ingå,One-parent households with children (TE),92.0,96.0,92.0
Ingå,Adult households (TE),961.0,927.0,924.0
Ingå,Pensioner households (TE),795.0,829.0,852.0
Ingå,Households living in owner-occupied dwellings (TE),2006.0,2010.0,1997.0
Ingå,Households living in rented dwellings (TE),310.0,299.0,320.0
Ingå,Households living in other dwellings (TE),68.0,72.0,69.0
Ingå,"Households, total (TR)",2384.0,2381.0,2386.0
Ingå,Average income of households (TR),46516.0,46223.0,46883.0
Ingå,Median income of households (TR),40545.0,40739.0,40773.0
Ingå,Households belonging to the lowest income category (TR),435.0,436.0,442.0
Ingå,Households belonging to the middle income category (TR),1303.0,1303.0,1301.0
Ingå,Households belonging to the highest income category (TR),646.0,642.0,643.0
Ingå,Accumulated purchasing power of households (TR),110894333.0,110055867.0,111862123.0
Ingå,Free-time residences (RA),2218.0,2231.0,2236.0
Ingå,"Buildings, total (RA)",2842.0,2861.0,2854.0
Ingå,Other buildings (RA),528.0,530.0,533.0
Ingå,Residential buildings (RA),2314.0,2331.0,2321.0
Ingå,Dwellings (RA),2748.0,2719.0,2711.0
Ingå,Average floor area per dwelling (RA),106.3,106.8,106.7
Ingå,Dwellings in small houses (RA),2400.0,2363.0,2347.0
Ingå,Dwellings in blocks of flats (RA),317.0,320.0,320.0
Ingå,Other dwellings (RA),31.0,36.0,44.0
Ingå,"Workplaces, total (TP)",1354.0,1320.0,1298.0
Ingå,Primary production (TP),116.0,120.0,125.0
Ingå,Processing (TP),377.0,319.0,300.0
Ingå,Services (TP),829.0,835.0,825.0
Ingå,"A Agriculture, forestry and fishing (TP)",116.0,120.0,125.0
Ingå,B Mining and quarrying (TP),0.0,0.0,0.0
Ingå,C Manufacturing (TP),124.0,114.0,112.0
Ingå,"D Electricity, gas, steam and air conditioning supply (TP)",76.0,30.0,26.0
Ingå,"E Water supply; sewerage, waste management and remediation activities (TP)",12.0,5.0,3.0
Ingå,F Construction (TP),165.0,170.0,159.0
Ingå,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),87.0,82.0,81.0
Ingå,H Transportation and storage (TP),80.0,77.0,89.0
Ingå,I Accommodation and food service activities (TP),57.0,47.0,41.0
Ingå,J Information and communication (TP),7.0,7.0,7.0
Ingå,K Financial and insurance activities (TP),9.0,9.0,12.0
Ingå,L Real estate activities (TP),9.0,10.0,18.0
Ingå,"M Professional, scientific and technical activities (TP)",65.0,65.0,64.0
Ingå,N Administrative and support service activities (TP),82.0,96.0,104.0
Ingå,O Public administration and defence; compulsory social security (TP),46.0,45.0,44.0
Ingå,P Education (TP),94.0,89.0,86.0
Ingå,Q Human health and social work activities (TP),221.0,223.0,205.0
Ingå,"R Arts, entertainment and recreation (TP)",19.0,29.0,26.0
Ingå,S Other service activities (TP),43.0,42.0,36.0
Ingå,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),10.0,14.0,12.0
Ingå,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Ingå,X Industry unknown (TP),32.0,46.0,48.0
Ingå,"Inhabitants, total (PT)",5562.0,5560.0,5541.0
Ingå,Employed (PT),2516.0,2465.0,2403.0
Ingå,Unemployed (PT),168.0,211.0,236.0
Ingå,Children aged 0 to 14 (PT),1025.0,1022.0,1000.0
Ingå,Students (PT),312.0,316.0,329.0
Ingå,Pensioners (PT),1361.0,1389.0,1436.0
Ingå,Others (PT),180.0,157.0,137.0
Järvenpää,"Inhabitants, total (HE)",39953.0,40390.0,40900.0
Järvenpää,Males (HE),19492.0,19730.0,19953.0
Järvenpää,Females (HE),20461.0,20660.0,20947.0
Järvenpää,Average age of inhabitants (HE),40.0,40.0,40.0
Järvenpää,0-2 years (HE),1462.0,1426.0,1414.0
Järvenpää,3-6 years (HE),1964.0,2034.0,2005.0
Järvenpää,7-12 years (HE),2748.0,2778.0,2902.0
Järvenpää,13-15 years (HE),1342.0,1351.0,1310.0
Järvenpää,16-17 years (HE),963.0,931.0,958.0
Järvenpää,18-19 years (HE),1128.0,1099.0,1046.0
Järvenpää,20-24 years (HE),2567.0,2612.0,2651.0
Järvenpää,25-29 years (HE),2477.0,2449.0,2437.0
Järvenpää,30-34 years (HE),2747.0,2829.0,2897.0
Järvenpää,35-39 years (HE),2810.0,2866.0,2826.0
Järvenpää,40-44 years (HE),2448.0,2435.0,2548.0
Järvenpää,45-49 years (HE),2967.0,2898.0,2810.0
Järvenpää,50-54 years (HE),2962.0,2994.0,3024.0
Järvenpää,55-59 years (HE),2850.0,2789.0,2800.0
Järvenpää,60-64 years (HE),2665.0,2684.0,2674.0
Järvenpää,65-69 years (HE),2394.0,2591.0,2668.0
Järvenpää,70-74 years (HE),1328.0,1381.0,1572.0
Järvenpää,75-79 years (HE),1012.0,1080.0,1098.0
Järvenpää,80-84 years (HE),638.0,674.0,696.0
Järvenpää,85 years or over (HE),481.0,489.0,564.0
Järvenpää,"Aged 18 or over, total (KO)",31474.0,31870.0,32311.0
Järvenpää,Basic level studies (KO),7942.0,7891.0,7964.0
Järvenpää,"With education, total (KO)",23532.0,23979.0,24347.0
Järvenpää,Matriculation examination (KO),2335.0,2298.0,2315.0
Järvenpää,Vocational diploma (KO),14419.0,14693.0,14842.0
Järvenpää,Academic degree - Lower level university degree (KO),3626.0,3734.0,3827.0
Järvenpää,Academic degree - Higher level university degree (KO),3152.0,3254.0,3363.0
Järvenpää,"Aged 18 or over, total (HR)",31474.0,31870.0,32311.0
Järvenpää,Average income of inhabitants (HR),25357.0,25288.0,25425.0
Järvenpää,Median income of inhabitants (HR),23435.0,23519.0,23541.0
Järvenpää,Inhabitants belonging to the lowest income category (HR),4687.0,4808.0,4773.0
Järvenpää,Inhabitants belonging to the middle income category (HR),18030.0,18446.0,18841.0
Järvenpää,Inhabitants belonging to the highest income category (HR),8757.0,8616.0,8697.0
Järvenpää,Accumulated purchasing power of inhabitants (HR),798084194.0,805922892.0,821510001.0
Järvenpää,"Households, total (TE)",18524.0,18850.0,19171.0
Järvenpää,Average size of households (TE),2.1,2.1,2.1
Järvenpää,Average floor area per person (TE),37.8,37.9,38.0
Järvenpää,One-person households (TE),7220.0,7403.0,7607.0
Järvenpää,Young one-person households (TE),1785.0,1892.0,1922.0
Järvenpää,Young couples without children (TE),907.0,919.0,929.0
Järvenpää,Households with children (TE),4798.0,4781.0,4811.0
Järvenpää,Households with small children (TE),1304.0,1272.0,1248.0
Järvenpää,Households with children under school age (TE),2405.0,2410.0,2402.0
Järvenpää,Households with school-age children (TE),2027.0,2025.0,2076.0
Järvenpää,Households with teenagers (TE),1793.0,1774.0,1750.0
Järvenpää,One-parent households with children (TE),992.0,999.0,1008.0
Järvenpää,Adult households (TE),9450.0,9564.0,9639.0
Järvenpää,Pensioner households (TE),4333.0,4563.0,4786.0
Järvenpää,Households living in owner-occupied dwellings (TE),12295.0,12409.0,12442.0
Järvenpää,Households living in rented dwellings (TE),5840.0,6175.0,6422.0
Järvenpää,Households living in other dwellings (TE),389.0,266.0,307.0
Järvenpää,"Households, total (TR)",18524.0,18850.0,19171.0
Järvenpää,Average income of households (TR),42780.0,42481.0,42533.0
Järvenpää,Median income of households (TR),36352.0,36329.0,36244.0
Järvenpää,Households belonging to the lowest income category (TR),3092.0,3266.0,3274.0
Järvenpää,Households belonging to the middle income category (TR),10790.0,10984.0,11222.0
Järvenpää,Households belonging to the highest income category (TR),4642.0,4600.0,4675.0
Järvenpää,Accumulated purchasing power of households (TR),792456857.0,800768830.0,815393442.0
Järvenpää,Free-time residences (RA),69.0,71.0,70.0
Järvenpää,"Buildings, total (RA)",7633.0,7721.0,7804.0
Järvenpää,Other buildings (RA),773.0,782.0,798.0
Järvenpää,Residential buildings (RA),6860.0,6939.0,7006.0
Järvenpää,Dwellings (RA),19615.0,19946.0,20297.0
Järvenpää,Average floor area per dwelling (RA),79.5,79.4,79.1
Järvenpää,Dwellings in small houses (RA),10616.0,10775.0,10879.0
Järvenpää,Dwellings in blocks of flats (RA),8748.0,8920.0,9174.0
Järvenpää,Other dwellings (RA),251.0,251.0,244.0
Järvenpää,"Workplaces, total (TP)",12063.0,11912.0,12238.0
Järvenpää,Primary production (TP),10.0,14.0,12.0
Järvenpää,Processing (TP),2635.0,2467.0,2572.0
Järvenpää,Services (TP),9248.0,9251.0,9474.0
Järvenpää,"A Agriculture, forestry and fishing (TP)",10.0,14.0,12.0
Järvenpää,B Mining and quarrying (TP),16.0,0.0,1.0
Järvenpää,C Manufacturing (TP),1690.0,1593.0,1615.0
Järvenpää,"D Electricity, gas, steam and air conditioning supply (TP)",21.0,18.0,19.0
Järvenpää,"E Water supply; sewerage, waste management and remediation activities (TP)",20.0,21.0,44.0
Järvenpää,F Construction (TP),888.0,835.0,893.0
Järvenpää,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),1694.0,1634.0,1634.0
Järvenpää,H Transportation and storage (TP),367.0,355.0,348.0
Järvenpää,I Accommodation and food service activities (TP),496.0,513.0,497.0
Järvenpää,J Information and communication (TP),142.0,124.0,117.0
Järvenpää,K Financial and insurance activities (TP),233.0,261.0,239.0
Järvenpää,L Real estate activities (TP),151.0,135.0,141.0
Järvenpää,"M Professional, scientific and technical activities (TP)",529.0,534.0,526.0
Järvenpää,N Administrative and support service activities (TP),1073.0,1146.0,1156.0
Järvenpää,O Public administration and defence; compulsory social security (TP),985.0,853.0,875.0
Järvenpää,P Education (TP),1248.0,1304.0,1373.0
Järvenpää,Q Human health and social work activities (TP),1747.0,1741.0,1920.0
Järvenpää,"R Arts, entertainment and recreation (TP)",195.0,172.0,169.0
Järvenpää,S Other service activities (TP),331.0,403.0,393.0
Järvenpää,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),55.0,76.0,86.0
Järvenpää,U Activities of extraterritorial organisations and bodies (TP),2.0,0.0,0.0
Järvenpää,X Industry unknown (TP),170.0,180.0,180.0
Järvenpää,"Inhabitants, total (PT)",39953.0,40390.0,40900.0
Järvenpää,Employed (PT),19188.0,19091.0,19096.0
Järvenpää,Unemployed (PT),1879.0,2139.0,2322.0
Järvenpää,Children aged 0 to 14 (PT),7081.0,7128.0,7179.0
Järvenpää,Students (PT),2830.0,2898.0,2915.0
Järvenpää,Pensioners (PT),7709.0,7907.0,8233.0
Järvenpää,Others (PT),1266.0,1227.0,1155.0
Karkkila,"Inhabitants, total (HE)",9074.0,8977.0,8969.0
Karkkila,Males (HE),4483.0,4428.0,4407.0
Karkkila,Females (HE),4591.0,4549.0,4562.0
Karkkila,Average age of inhabitants (HE),44.0,44.0,44.0
Karkkila,0-2 years (HE),280.0,260.0,258.0
