Region,Information,2016,2017,2018
Hyvinkää,Academic degree - Higher level university degree (KO),3157.0,3257.0,3389.0
Hyvinkää,"Aged 18 or over, total (HR)",37490.0,37691.0,37598.0
Hyvinkää,Average income of inhabitants (HR),24549.0,25216.0,25843.0
Hyvinkää,Median income of inhabitants (HR),22194.0,22638.0,23155.0
Hyvinkää,Inhabitants belonging to the lowest income category (HR),6236.0,6182.0,6233.0
Hyvinkää,Inhabitants belonging to the middle income category (HR),22872.0,23134.0,23108.0
Hyvinkää,Inhabitants belonging to the highest income category (HR),8382.0,8375.0,8257.0
Hyvinkää,Accumulated purchasing power of inhabitants (HR),920337484.0,950430927.0,971638924.0
Hyvinkää,"Households, total (TE)",22564.0,22768.0,22950.0
Hyvinkää,Average size of households (TE),2.0,2.0,2.0
Hyvinkää,Average floor area per person (TE),39.2,39.4,39.8
Hyvinkää,One-person households (TE),9670.0,9938.0,10185.0
Hyvinkää,Young one-person households (TE),2282.0,2377.0,2433.0
Hyvinkää,Young couples without children (TE),1000.0,931.0,903.0
Hyvinkää,Households with children (TE),5048.0,5004.0,4943.0
Hyvinkää,Households with small children (TE),1162.0,1148.0,1071.0
Hyvinkää,Households with children under school age (TE),2322.0,2289.0,2177.0
Hyvinkää,Households with school-age children (TE),2355.0,2362.0,2336.0
Hyvinkää,Households with teenagers (TE),1960.0,1980.0,1994.0
Hyvinkää,One-parent households with children (TE),1052.0,1045.0,1081.0
Hyvinkää,Adult households (TE),10848.0,10896.0,10905.0
Hyvinkää,Pensioner households (TE),6754.0,6959.0,7188.0
Hyvinkää,Households living in owner-occupied dwellings (TE),14550.0,14545.0,14561.0
Hyvinkää,Households living in rented dwellings (TE),7674.0,7878.0,8045.0
Hyvinkää,Households living in other dwellings (TE),340.0,345.0,344.0
Hyvinkää,"Households, total (TR)",22564.0,22768.0,22950.0
Hyvinkää,Average income of households (TR),40193.0,41101.0,41697.0
Hyvinkää,Median income of households (TR),32937.0,33371.0,33598.0
Hyvinkää,Households belonging to the lowest income category (TR),4953.0,4936.0,5044.0
Hyvinkää,Households belonging to the middle income category (TR),13167.0,13413.0,13543.0
Hyvinkää,Households belonging to the highest income category (TR),4444.0,4419.0,4363.0
Hyvinkää,Accumulated purchasing power of households (TR),906915234.0,935784647.0,956956434.0
Hyvinkää,Free-time residences (RA),442.0,447.0,449.0
Hyvinkää,"Buildings, total (RA)",9994.0,10095.0,10108.0
Hyvinkää,Other buildings (RA),1192.0,1230.0,1211.0
Hyvinkää,Residential buildings (RA),8802.0,8865.0,8897.0
Hyvinkää,Dwellings (RA),24436.0,24780.0,25066.0
Hyvinkää,Average floor area per dwelling (RA),77.6,77.4,77.3
Hyvinkää,Dwellings in small houses (RA),11368.0,11444.0,11511.0
Hyvinkää,Dwellings in blocks of flats (RA),12730.0,12978.0,13208.0
Hyvinkää,Other dwellings (RA),338.0,358.0,347.0
Hyvinkää,"Workplaces, total (TP)",19321.0,19690.0,19530.0
Hyvinkää,Primary production (TP),105.0,103.0,93.0
Hyvinkää,Processing (TP),5363.0,5376.0,5169.0
Hyvinkää,Services (TP),13678.0,14022.0,14048.0
Hyvinkää,"A Agriculture, forestry and fishing (TP)",105.0,103.0,93.0
Hyvinkää,B Mining and quarrying (TP),27.0,36.0,37.0
Hyvinkää,C Manufacturing (TP),3211.0,3107.0,3040.0
Hyvinkää,"D Electricity, gas, steam and air conditioning supply (TP)",26.0,24.0,26.0
Hyvinkää,"E Water supply; sewerage, waste management and remediation activities (TP)",76.0,87.0,86.0
Hyvinkää,F Construction (TP),2023.0,2122.0,1980.0
Hyvinkää,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),3084.0,3038.0,3061.0
Hyvinkää,H Transportation and storage (TP),658.0,627.0,623.0
Hyvinkää,I Accommodation and food service activities (TP),666.0,725.0,685.0
Hyvinkää,J Information and communication (TP),199.0,237.0,265.0
Hyvinkää,K Financial and insurance activities (TP),238.0,199.0,203.0
Hyvinkää,L Real estate activities (TP),175.0,168.0,167.0
Hyvinkää,"M Professional, scientific and technical activities (TP)",1046.0,1059.0,1078.0
Hyvinkää,N Administrative and support service activities (TP),1538.0,1588.0,1600.0
Hyvinkää,O Public administration and defence; compulsory social security (TP),514.0,531.0,580.0
Hyvinkää,P Education (TP),1041.0,1047.0,1046.0
Hyvinkää,Q Human health and social work activities (TP),3687.0,3946.0,3918.0
Hyvinkää,"R Arts, entertainment and recreation (TP)",306.0,304.0,310.0
Hyvinkää,S Other service activities (TP),432.0,472.0,455.0
Hyvinkää,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),94.0,81.0,57.0
Hyvinkää,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Hyvinkää,X Industry unknown (TP),175.0,189.0,220.0
Hyvinkää,"Inhabitants, total (PT)",46596.0,46739.0,46504.0
Hyvinkää,Employed (PT),20274.0,20642.0,20773.0
Hyvinkää,Unemployed (PT),2569.0,2245.0,1891.0
Hyvinkää,Children aged 0 to 14 (PT),7536.0,7470.0,7343.0
Hyvinkää,Students (PT),3187.0,3043.0,2909.0
Hyvinkää,Pensioners (PT),11474.0,11750.0,11940.0
Hyvinkää,Others (PT),1556.0,1589.0,1648.0
Ingå,"Inhabitants, total (HE)",5585.0,5481.0,5403.0
Ingå,Males (HE),2798.0,2746.0,2695.0
Ingå,Females (HE),2787.0,2735.0,2708.0
Ingå,Average age of inhabitants (HE),44.0,45.0,46.0
Ingå,0-2 years (HE),138.0,124.0,125.0
Ingå,3-6 years (HE),270.0,224.0,199.0
Ingå,7-12 years (HE),434.0,435.0,402.0
Ingå,13-15 years (HE),224.0,216.0,223.0
Ingå,16-17 years (HE),154.0,139.0,128.0
Ingå,18-19 years (HE),105.0,119.0,113.0
Ingå,20-24 years (HE),184.0,165.0,155.0
Ingå,25-29 years (HE),187.0,200.0,188.0
Ingå,30-34 years (HE),241.0,229.0,225.0
Ingå,35-39 years (HE),343.0,327.0,309.0
Ingå,40-44 years (HE),406.0,397.0,385.0
Ingå,45-49 years (HE),408.0,383.0,371.0
Ingå,50-54 years (HE),449.0,455.0,464.0
Ingå,55-59 years (HE),366.0,388.0,401.0
Ingå,60-64 years (HE),400.0,377.0,388.0
Ingå,65-69 years (HE),413.0,423.0,397.0
Ingå,70-74 years (HE),323.0,337.0,363.0
Ingå,75-79 years (HE),248.0,239.0,247.0
Ingå,80-84 years (HE),131.0,136.0,151.0
Ingå,85 years or over (HE),161.0,168.0,169.0
Ingå,"Aged 18 or over, total (KO)",4365.0,4343.0,4326.0
Ingå,Basic level studies (KO),1147.0,1103.0,1065.0
Ingå,"With education, total (KO)",3218.0,3240.0,3261.0
Ingå,Matriculation examination (KO),316.0,309.0,301.0
Ingå,Vocational diploma (KO),1942.0,1946.0,1959.0
Ingå,Academic degree - Lower level university degree (KO),494.0,499.0,507.0
Ingå,Academic degree - Higher level university degree (KO),466.0,486.0,494.0
Ingå,"Aged 18 or over, total (HR)",4365.0,4343.0,4326.0
Ingå,Average income of inhabitants (HR),26019.0,27185.0,27320.0
Ingå,Median income of inhabitants (HR),23319.0,23522.0,24026.0
Ingå,Inhabitants belonging to the lowest income category (HR),759.0,758.0,749.0
Ingå,Inhabitants belonging to the middle income category (HR),2396.0,2348.0,2387.0
Ingå,Inhabitants belonging to the highest income category (HR),1210.0,1237.0,1190.0
Ingå,Accumulated purchasing power of inhabitants (HR),113571436.0,118062795.0,118187126.0
Ingå,"Households, total (TE)",2402.0,2397.0,2405.0
Ingå,Average size of households (TE),2.3,2.2,2.2
Ingå,Average floor area per person (TE),48.4,49.1,49.6
Ingå,One-person households (TE),781.0,795.0,814.0
Ingå,Young one-person households (TE),79.0,81.0,94.0
Ingå,Young couples without children (TE),44.0,50.0,41.0
Ingå,Households with children (TE),628.0,592.0,571.0
Ingå,Households with small children (TE),128.0,113.0,109.0
Ingå,Households with children under school age (TE),285.0,249.0,232.0
Ingå,Households with school-age children (TE),316.0,312.0,284.0
Ingå,Households with teenagers (TE),269.0,270.0,269.0
Ingå,One-parent households with children (TE),90.0,93.0,88.0
Ingå,Adult households (TE),922.0,919.0,933.0
Ingå,Pensioner households (TE),867.0,899.0,916.0
Ingå,Households living in owner-occupied dwellings (TE),2026.0,2030.0,2027.0
Ingå,Households living in rented dwellings (TE),309.0,308.0,315.0
Ingå,Households living in other dwellings (TE),67.0,59.0,63.0
Ingå,"Households, total (TR)",2402.0,2397.0,2405.0
Ingå,Average income of households (TR),46520.0,48421.0,48419.0
Ingå,Median income of households (TR),40882.0,41765.0,41813.0
Ingå,Households belonging to the lowest income category (TR),431.0,429.0,441.0
Ingå,Households belonging to the middle income category (TR),1320.0,1308.0,1303.0
Ingå,Households belonging to the highest income category (TR),651.0,660.0,661.0
Ingå,Accumulated purchasing power of households (TR),111740143.0,116064828.0,116447784.0
Ingå,Free-time residences (RA),2231.0,2285.0,2363.0
Ingå,"Buildings, total (RA)",2863.0,2897.0,2904.0
Ingå,Other buildings (RA),529.0,548.0,544.0
Ingå,Residential buildings (RA),2334.0,2349.0,2360.0
Ingå,Dwellings (RA),2690.0,2705.0,2708.0
Ingå,Average floor area per dwelling (RA),107.3,107.5,107.6
Ingå,Dwellings in small houses (RA),2350.0,2366.0,2371.0
Ingå,Dwellings in blocks of flats (RA),299.0,299.0,299.0
Ingå,Other dwellings (RA),41.0,40.0,38.0
Ingå,"Workplaces, total (TP)",1310.0,1290.0,1333.0
Ingå,Primary production (TP),122.0,131.0,131.0
Ingå,Processing (TP),311.0,288.0,316.0
Ingå,Services (TP),838.0,813.0,840.0
Ingå,"A Agriculture, forestry and fishing (TP)",122.0,131.0,131.0
Ingå,B Mining and quarrying (TP),0.0,0.0,0.0
Ingå,C Manufacturing (TP),109.0,121.0,131.0
Ingå,"D Electricity, gas, steam and air conditioning supply (TP)",18.0,10.0,4.0
Ingå,"E Water supply; sewerage, waste management and remediation activities (TP)",3.0,4.0,5.0
Ingå,F Construction (TP),181.0,153.0,176.0
Ingå,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),82.0,82.0,91.0
Ingå,H Transportation and storage (TP),96.0,96.0,101.0
Ingå,I Accommodation and food service activities (TP),39.0,40.0,45.0
Ingå,J Information and communication (TP),9.0,12.0,16.0
Ingå,K Financial and insurance activities (TP),15.0,8.0,10.0
Ingå,L Real estate activities (TP),15.0,15.0,16.0
Ingå,"M Professional, scientific and technical activities (TP)",68.0,66.0,73.0
Ingå,N Administrative and support service activities (TP),78.0,77.0,75.0
Ingå,O Public administration and defence; compulsory social security (TP),43.0,56.0,40.0
Ingå,P Education (TP),93.0,96.0,102.0
Ingå,Q Human health and social work activities (TP),231.0,196.0,201.0
Ingå,"R Arts, entertainment and recreation (TP)",23.0,24.0,27.0
Ingå,S Other service activities (TP),36.0,35.0,35.0
Ingå,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),10.0,10.0,8.0
Ingå,U Activities of extraterritorial organisations and bodies (TP),0.0,0.0,0.0
Ingå,X Industry unknown (TP),39.0,58.0,46.0
Ingå,"Inhabitants, total (PT)",5585.0,5481.0,5403.0
Ingå,Employed (PT),2412.0,2410.0,2394.0
Ingå,Unemployed (PT),212.0,189.0,150.0
Ingå,Children aged 0 to 14 (PT),990.0,924.0,878.0
Ingå,Students (PT),342.0,317.0,312.0
Ingå,Pensioners (PT),1468.0,1493.0,1521.0
Ingå,Others (PT),161.0,148.0,148.0
Järvenpää,"Inhabitants, total (HE)",41529.0,42572.0,43410.0
Järvenpää,Males (HE),20258.0,20719.0,21177.0
Järvenpää,Females (HE),21271.0,21853.0,22233.0
Järvenpää,Average age of inhabitants (HE),40.0,41.0,41.0
Järvenpää,0-2 years (HE),1404.0,1386.0,1362.0
Järvenpää,3-6 years (HE),2012.0,2037.0,2036.0
Järvenpää,7-12 years (HE),2956.0,3017.0,3101.0
Järvenpää,13-15 years (HE),1349.0,1418.0,1505.0
Järvenpää,16-17 years (HE),998.0,942.0,913.0
Järvenpää,18-19 years (HE),1023.0,1112.0,1087.0
Järvenpää,20-24 years (HE),2547.0,2576.0,2588.0
Järvenpää,25-29 years (HE),2585.0,2804.0,2951.0
Järvenpää,30-34 years (HE),2899.0,2923.0,2940.0
Järvenpää,35-39 years (HE),2880.0,2957.0,3072.0
Järvenpää,40-44 years (HE),2653.0,2815.0,2880.0
Järvenpää,45-49 years (HE),2691.0,2586.0,2560.0
Järvenpää,50-54 years (HE),3029.0,3040.0,3031.0
Järvenpää,55-59 years (HE),2830.0,2829.0,2929.0
Järvenpää,60-64 years (HE),2729.0,2795.0,2809.0
Järvenpää,65-69 years (HE),2630.0,2615.0,2555.0
Järvenpää,70-74 years (HE),1776.0,2098.0,2320.0
Järvenpää,75-79 years (HE),1196.0,1187.0,1252.0
Järvenpää,80-84 years (HE),732.0,792.0,850.0
Järvenpää,85 years or over (HE),610.0,643.0,669.0
Järvenpää,"Aged 18 or over, total (KO)",32810.0,33772.0,34493.0
Järvenpää,Basic level studies (KO),7914.0,7961.0,7800.0
Järvenpää,"With education, total (KO)",24896.0,25811.0,26693.0
Järvenpää,Matriculation examination (KO),2262.0,2280.0,2335.0
Järvenpää,Vocational diploma (KO),15154.0,15650.0,16058.0
Järvenpää,Academic degree - Lower level university degree (KO),3960.0,4217.0,4460.0
Järvenpää,Academic degree - Higher level university degree (KO),3520.0,3664.0,3840.0
Järvenpää,"Aged 18 or over, total (HR)",32810.0,33772.0,34493.0
Järvenpää,Average income of inhabitants (HR),25751.0,26242.0,26872.0
Järvenpää,Median income of inhabitants (HR),23863.0,24217.0,24737.0
Järvenpää,Inhabitants belonging to the lowest income category (HR),4802.0,4997.0,5079.0
Järvenpää,Inhabitants belonging to the middle income category (HR),19209.0,19835.0,20469.0
Järvenpää,Inhabitants belonging to the highest income category (HR),8799.0,8940.0,8945.0
Järvenpää,Accumulated purchasing power of inhabitants (HR),844906351.0,886253195.0,926911256.0
Järvenpää,"Households, total (TE)",19560.0,20346.0,21020.0
Järvenpää,Average size of households (TE),2.1,2.1,2.0
Järvenpää,Average floor area per person (TE),38.1,38.2,38.3
Järvenpää,One-person households (TE),7879.0,8445.0,8919.0
Järvenpää,Young one-person households (TE),1966.0,2261.0,2519.0
Järvenpää,Young couples without children (TE),931.0,1003.0,1027.0
Järvenpää,Households with children (TE),4847.0,4910.0,4990.0
Järvenpää,Households with small children (TE),1255.0,1246.0,1219.0
Järvenpää,Households with children under school age (TE),2419.0,2428.0,2424.0
Järvenpää,Households with school-age children (TE),2127.0,2200.0,2267.0
Järvenpää,Households with teenagers (TE),1762.0,1823.0,1861.0
Järvenpää,One-parent households with children (TE),1072.0,1113.0,1186.0
Järvenpää,Adult households (TE),9733.0,10187.0,10581.0
Järvenpää,Pensioner households (TE),5045.0,5317.0,5522.0
Järvenpää,Households living in owner-occupied dwellings (TE),12605.0,12811.0,12990.0
Järvenpää,Households living in rented dwellings (TE),6627.0,7144.0,7685.0
Järvenpää,Households living in other dwellings (TE),328.0,391.0,345.0
Järvenpää,"Households, total (TR)",19560.0,20346.0,21020.0
Järvenpää,Average income of households (TR),42862.0,43229.0,43749.0
Järvenpää,Median income of households (TR),36455.0,36529.0,36687.0
Järvenpää,Households belonging to the lowest income category (TR),3399.0,3651.0,3889.0
Järvenpää,Households belonging to the middle income category (TR),11431.0,11955.0,12358.0
Järvenpää,Households belonging to the highest income category (TR),4730.0,4740.0,4773.0
Järvenpää,Accumulated purchasing power of households (TR),838386713.0,879535874.0,919605215.0
Järvenpää,Free-time residences (RA),71.0,70.0,68.0
Järvenpää,"Buildings, total (RA)",7926.0,8068.0,8168.0
Järvenpää,Other buildings (RA),816.0,844.0,862.0
Järvenpää,Residential buildings (RA),7110.0,7224.0,7306.0
Järvenpää,Dwellings (RA),21105.0,22136.0,22647.0
Järvenpää,Average floor area per dwelling (RA),78.3,77.1,76.6
Järvenpää,Dwellings in small houses (RA),11066.0,11289.0,11521.0
Järvenpää,Dwellings in blocks of flats (RA),9794.0,10600.0,10894.0
Järvenpää,Other dwellings (RA),245.0,247.0,232.0
Järvenpää,"Workplaces, total (TP)",12734.0,12893.0,13321.0
Järvenpää,Primary production (TP),12.0,12.0,10.0
Järvenpää,Processing (TP),2730.0,2791.0,2922.0
Järvenpää,Services (TP),9809.0,9868.0,10152.0
Järvenpää,"A Agriculture, forestry and fishing (TP)",12.0,12.0,10.0
Järvenpää,B Mining and quarrying (TP),0.0,0.0,4.0
Järvenpää,C Manufacturing (TP),1692.0,1733.0,1825.0
Järvenpää,"D Electricity, gas, steam and air conditioning supply (TP)",18.0,16.0,8.0
Järvenpää,"E Water supply; sewerage, waste management and remediation activities (TP)",50.0,53.0,77.0
Järvenpää,F Construction (TP),970.0,989.0,1008.0
Järvenpää,G Wholesale and retail trade; repair of motor vehicles and motorcycles (TP),1625.0,1646.0,1868.0
Järvenpää,H Transportation and storage (TP),346.0,350.0,320.0
Järvenpää,I Accommodation and food service activities (TP),487.0,546.0,582.0
Järvenpää,J Information and communication (TP),133.0,156.0,147.0
Järvenpää,K Financial and insurance activities (TP),236.0,216.0,203.0
Järvenpää,L Real estate activities (TP),135.0,148.0,143.0
Järvenpää,"M Professional, scientific and technical activities (TP)",517.0,482.0,497.0
Järvenpää,N Administrative and support service activities (TP),1268.0,1355.0,1411.0
Järvenpää,O Public administration and defence; compulsory social security (TP),902.0,833.0,882.0
Järvenpää,P Education (TP),1454.0,1364.0,1368.0
Järvenpää,Q Human health and social work activities (TP),2005.0,2071.0,2059.0
Järvenpää,"R Arts, entertainment and recreation (TP)",200.0,180.0,181.0
Järvenpää,S Other service activities (TP),422.0,439.0,406.0
Järvenpää,T Activities of households as employers; undifferentiated goods- and services-producing activities of households for own use (TP),79.0,80.0,84.0
Järvenpää,U Activities of extraterritorial organisations and bodies (TP),0.0,2.0,1.0
Järvenpää,X Industry unknown (TP),183.0,222.0,237.0
Järvenpää,"Inhabitants, total (PT)",41529.0,42572.0,43410.0
Järvenpää,Employed (PT),19370.0,20081.0,20726.0
Järvenpää,Unemployed (PT),2262.0,2012.0,1827.0
Järvenpää,Children aged 0 to 14 (PT),7275.0,7432.0,7515.0
Järvenpää,Students (PT),2865.0,2816.0,2794.0
Järvenpää,Pensioners (PT),8551.0,9007.0,9249.0
Järvenpää,Others (PT),1206.0,1224.0,1299.0
Karkkila,"Inhabitants, total (HE)",8911.0,8900.0,8778.0
Karkkila,Males (HE),4397.0,4404.0,4347.0
Karkkila,Females (HE),4514.0,4496.0,4431.0
Karkkila,Average age of inhabitants (HE),45.0,45.0,46.0
